,CustomerID,CustomerName,BillToCustomerID,CustomerCategoryID,BuyingGroupID,PrimaryContactPersonID,AlternateContactPersonID,DeliveryMethodID,DeliveryCityID,PostalCityID,CreditLimit,AccountOpenedDate,StandardDiscountPercentage,IsStatementSent,IsOnCreditHold,PaymentDays,PhoneNumber,FaxNumber,DeliveryRun,RunPosition,WebsiteURL,DeliveryAddressLine1,DeliveryAddressLine2,DeliveryPostalCode,DeliveryLocation,PostalAddressLine1,PostalAddressLine2,PostalPostalCode,LastEditedBy,ValidFrom,ValidTo
501,900,Lilli Sokk,900,6,NULL,3100,NULL,3,14033,14033,2300.00,2013-01-01,0.0,0,0,7,(229) 555-0100,(229) 555-0101,,,http://www.microsoft.com/LilliSokk/,Suite 24,793 Thai Boulevard,90357,0xE6100000010CAC3B16DBA4244040DA71C3EF26D054C0,PO Box 1685,Petrovville,90357,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
502,901,Adrian Andreasson,901,7,NULL,3101,NULL,3,9445,9445,3000.00,2013-01-01,0.0,0,0,7,(217) 555-0100,(217) 555-0101,,,http://www.microsoft.com/AdrianAndreasson/,Unit 21,837 Walker Road,90392,0xE6100000010CCFB1CDD776014340C78157CB1D4F56C0,PO Box 923,Agafiteiville,90392,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
503,902,Kamila Michnova,902,4,NULL,3102,NULL,3,33867,33867,1700.00,2013-01-01,0.0,0,0,7,(210) 555-0100,(210) 555-0101,,,http://www.microsoft.com/KamilaMichnova/,Unit 19,729 Van Lier Street,90418,0xE6100000010CAF04F7A8648B40407D9B59A6BA3858C0,PO Box 4171,Rambhatlaville,90418,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
504,903,Bing Han,903,5,NULL,3103,NULL,3,8493,8493,1600.00,2013-01-01,0.0,0,0,7,(228) 555-0100,(228) 555-0101,,,http://www.microsoft.com/BingHan/,Unit 29,1170 Nguyen Avenue,90402,0xE6100000010C002BD1A3F32D41406A85E97B8D9156C0,PO Box 3100,Celikville,90402,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
505,904,Olafs Rozitis,904,7,NULL,3104,NULL,3,31401,31401,4000.00,2013-01-01,0.0,0,0,7,(316) 555-0100,(316) 555-0101,,,http://www.microsoft.com/OlafsRozitis/,Unit 2,1114 Nakhtare Crescent,90241,0xE6100000010CA09EE3480C974240152BB4BDA7BC57C0,PO Box 1426,Arslanville,90241,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
506,905,Sara Huiting,905,4,NULL,3105,NULL,3,3425,3425,2400.00,2013-01-01,0.0,0,0,7,(218) 555-0100,(218) 555-0101,,,http://www.microsoft.com/SaraHuiting/,Shop 30,1476 Poddar Lane,90490,0xE6100000010C398A62A879E446404143A44BA46357C0,PO Box 760,Skujinsville,90490,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
507,906,Ajitaab Pakalapati,906,5,NULL,3106,NULL,3,5506,5506,3300.00,2013-01-01,0.0,0,0,7,(209) 555-0100,(209) 555-0101,,,http://www.microsoft.com/AjitaabPakalapati/,Shop 11,1892 Clark Avenue,90494,0xE6100000010C9393E4147845424011A9691753F55DC0,PO Box 6426,Tonville,90494,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
508,907,Eugen Agafitei,907,4,NULL,3107,NULL,3,31249,31249,3500.00,2013-01-01,0.0,0,0,7,(252) 555-0100,(252) 555-0101,,,http://www.microsoft.com/EugenAgafitei/,Suite 5,1627 Jakobsson Lane,90026,0xE6100000010CCC1A063DE5334240626B11AC050653C0,PO Box 1526,Senville,90026,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
509,908,Sumati Bhat,908,3,NULL,3108,NULL,3,14591,14591,3500.00,2013-01-01,0.0,0,0,7,(206) 555-0100,(206) 555-0101,,,http://www.microsoft.com/SumatiBhat/,Shop 13,885 Das Street,90789,0xE6100000010CA11342075DF147400879985187935EC0,PO Box 6201,Zemanville,90789,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
510,909,Dena Glissen,909,4,NULL,3109,NULL,3,7050,7050,3200.00,2013-01-01,0.0,0,0,7,(316) 555-0100,(316) 555-0101,,,http://www.microsoft.com/DenaGlissen/,Unit 13,1331 Sen Street,90665,0xE6100000010CEECF4543C684424066F6798C72E757C0,PO Box 5751,Ohville,90665,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
511,910,Elina Kaleja,910,6,NULL,3110,NULL,3,13333,13333,1200.00,2013-01-01,0.0,0,0,7,(225) 555-0100,(225) 555-0101,,,http://www.microsoft.com/ElinaKaleja/,Unit 18,469 Valbe Road,90395,0xE6100000010C1D8C7D6E0D613D40B7B82121A59056C0,PO Box 6366,Isaville,90395,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
512,911,Liidia Lepp,911,6,NULL,3111,NULL,3,25078,25078,3360.00,2013-01-01,0.0,0,0,7,(276) 555-0100,(276) 555-0101,,,http://www.microsoft.com/LiidiaLepp/,Suite 7,824 Omelkova Street,90137,0xE6100000010C1EE85729F32E43401C1483763D8A53C0,PO Box 46,Vujicaville,90137,15,2015-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
513,912,Volkan senturk,912,5,NULL,3112,NULL,3,37938,37938,2600.00,2013-01-01,0.0,0,0,7,(276) 555-0100,(276) 555-0101,,,http://www.microsoft.com/Volkansenturk/,Suite 27,283 Berzins Avenue,90525,0xE6100000010C723CFABA67D942407BCB8B02336753C0,PO Box 2432,Nguyenville,90525,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
514,913,Violetta KlanCisar,913,4,NULL,3113,NULL,3,2175,2175,3045.00,2013-01-01,0.0,0,0,7,(225) 555-0100,(225) 555-0101,,,http://www.microsoft.com/ViolettaKlanCisar/,Shop 25,130 Molnar Avenue,90777,0xE6100000010C425E0F26C59F3D4085CBCFB213B056C0,PO Box 8290,Bhogireddyville,90777,15,2015-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
515,914,Chandana Shasthri,914,4,NULL,3114,NULL,3,23796,23796,3675.00,2013-01-01,0.0,0,0,7,(803) 555-0100,(803) 555-0101,,,http://www.microsoft.com/ChandanaShasthri/,Unit 8,813 Seleznyov Avenue,90125,0xE6100000010C1E21B9EB5BD44040A81E6970DBE053C0,PO Box 3228,Marquisville,90125,8,2014-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
516,915,Ana Florea,915,7,NULL,3115,NULL,3,4430,4430,1984.50,2013-01-01,0.0,0,0,7,(210) 555-0100,(210) 555-0101,,,http://www.microsoft.com/AnaFlorea/,Shop 3,1898 Pokorna Boulevard,90140,0xE6100000010CEC1FFAA4C9D93E404E548039C49C58C0,PO Box 3140,Rautville,90140,15,2015-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
517,916,Pinja Jantunen,916,6,NULL,3116,NULL,3,23734,23734,1400.00,2013-01-01,0.0,0,0,7,(308) 555-0100,(308) 555-0101,,,http://www.microsoft.com/PinjaJantunen/,Shop 26,660 Mottola Avenue,90091,0xE6100000010CBAA5304A2B6A44404610429B77FF57C0,PO Box 1501,Banhville,90091,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
518,917,Pari Hosseini,917,3,NULL,3117,NULL,3,31936,31936,1300.00,2013-01-01,0.0,0,0,7,(505) 555-0100,(505) 555-0101,,,http://www.microsoft.com/PariHosseini/,Unit 24,1164 Samaniego Avenue,90549,0xE6100000010C8D22105432B541403776E4A3A05F5AC0,PO Box 2029,Boseville,90549,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
519,918,Isidora Morales,918,3,NULL,3118,NULL,3,34699,34699,1600.00,2013-01-01,0.0,0,0,7,(406) 555-0100,(406) 555-0101,,,http://www.microsoft.com/IsidoraMorales/,Shop 12,1633 Kanaparthi Lane,90670,0xE6100000010C3582E8A45236474043723271AB845BC0,PO Box 7683,Petoville,90670,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
520,919,Kertu Sokk,919,5,NULL,3119,NULL,3,14019,14019,3000.00,2013-01-01,0.0,0,0,7,(212) 555-0100,(212) 555-0101,,,http://www.microsoft.com/KertuSokk/,Shop 11,965 Horackova Lane,90718,0xE6100000010C7DCC07043AD7454093F9EC25B2D652C0,PO Box 501,Gyarmathiville,90718,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
521,920,Gayatri Gajula,920,5,NULL,3120,NULL,3,31348,31348,4000.00,2013-01-01,0.0,0,0,7,(212) 555-0100,(212) 555-0101,,,http://www.microsoft.com/GayatriGajula/,Unit 19,1281 Lo Duca Avenue,90157,0xE6100000010CF98C9F2177AA4440041434773E6F52C0,PO Box 2269,Biteville,90157,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
522,921,Victoria Lacusta,921,4,NULL,3121,NULL,3,7408,7408,3885.00,2013-01-01,0.0,0,0,7,(212) 555-0100,(212) 555-0101,,,http://www.microsoft.com/VictoriaLacusta/,Suite 12,415 Omidzadeh Road,90632,0xE6100000010CF43D7ECA8C1E4540F5CD4763FEC153C0,PO Box 563,Bohuslavville,90632,20,2013-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
523,922,Sumati Chatterjee,922,6,NULL,3122,NULL,3,24668,24668,2520.00,2013-01-01,0.0,0,0,7,(231) 555-0100,(231) 555-0101,,,http://www.microsoft.com/SumatiChatterjee/,Unit 10,1643 Mitra Avenue,90254,0xE6100000010CA51710B5C8A04540F06DFAB31F9155C0,PO Box 771,Zujovicville,90254,20,2013-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
524,923,Tai Bach,923,3,NULL,3123,NULL,3,12040,12040,3700.00,2013-01-01,0.0,0,0,7,(219) 555-0100,(219) 555-0101,,,http://www.microsoft.com/TaiBach/,Suite 14,1831 Vulpes Crescent,90429,0xE6100000010CC364AA6054F743406B364536467655C0,PO Box 1517,Diazville,90429,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
525,924,Eva Schulteisz,924,3,NULL,3124,NULL,3,15461,15461,2700.00,2013-01-01,0.0,0,0,7,(252) 555-0100,(252) 555-0101,,,http://www.microsoft.com/EvaSchulteisz/,Shop 11,1783 Escobar Crescent,90609,0xE6100000010C058651B582224140960BF038A07B53C0,PO Box 9435,Lohmusville,90609,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
526,925,Can ozcan,925,7,NULL,3125,NULL,3,25354,25354,3900.00,2013-01-01,0.0,0,0,7,(215) 555-0100,(215) 555-0101,,,http://www.microsoft.com/Canozcan/,Suite 10,618 Cervenkova Boulevard,90079,0xE6100000010CC811C6AA9C314440A206787789F252C0,PO Box 5325,Kaskville,90079,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
527,926,Richard Friar,926,7,NULL,3126,NULL,3,24589,24589,2200.00,2013-01-01,0.0,0,0,7,(339) 555-0100,(339) 555-0101,,,http://www.microsoft.com/RichardFriar/,Shop 21,80 Gupta Avenue,90067,0xE6100000010CCA0457D4BBEE44405CE49EAE6E7F51C0,PO Box 6431,Thakurville,90067,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
528,927,Matyas Sedlar,927,3,NULL,3127,NULL,3,4977,4977,1470.00,2013-01-01,0.0,0,0,7,(270) 555-0100,(270) 555-0101,,,http://www.microsoft.com/MatyasSedlar/,Shop 31,603 Nechita Road,90609,0xE6100000010C6503441C46844240A2DA3BFE661656C0,PO Box 2555,Alexandrovaville,90609,20,2013-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
529,928,Arijit Bhuiyan,928,5,NULL,3128,NULL,3,10831,10831,2200.00,2013-01-01,0.0,0,0,7,(212) 555-0100,(212) 555-0101,,,http://www.microsoft.com/ArijitBhuiyan/,Shop 15,1758 Naicker Boulevard,90186,0xE6100000010C87E8C6AAF7E944405428C1D1C47D52C0,PO Box 8463,Loville,90186,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
530,929,Vladimir Henzl,929,4,NULL,3129,NULL,3,27559,27559,1600.00,2013-01-01,0.0,0,0,7,(907) 555-0100,(907) 555-0101,,,http://www.microsoft.com/VladimirHenzl/,Shop 15,250 Torres Road,90521,0xE6100000010C6EF5413B4C9D4D4046BD964602EE60C0,PO Box 9229,Babuville,90521,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
531,930,Shantanu Huq,930,6,NULL,3130,NULL,3,7890,7890,3400.00,2013-01-01,0.0,0,0,7,(252) 555-0100,(252) 555-0101,,,http://www.microsoft.com/ShantanuHuq/,Shop 27,1274 Lundin Street,90146,0xE6100000010C16F4835F8F9E41405B0E4F0ACE4454C0,PO Box 1295,Kulkarniville,90146,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
532,931,Nada Jovanovic,931,7,NULL,3131,NULL,3,24764,24764,2300.00,2013-01-01,0.0,0,0,7,(215) 555-0100,(215) 555-0101,,,http://www.microsoft.com/NadaJovanovic/,Shop 19,926 Shakiba Crescent,90764,0xE6100000010C7A3B1D2334FD4340476F5DD6E92E53C0,PO Box 6841,Reddville,90764,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
533,932,Nicolo Cattaneo,932,7,NULL,3132,NULL,3,30803,30803,1800.00,2013-01-01,0.0,0,0,7,(212) 555-0100,(212) 555-0101,,,http://www.microsoft.com/NicoloCattaneo/,Unit 22,1126 Chakraborty Crescent,90273,0xE6100000010C2E0FE37F3C55454072022E23D09352C0,PO Box 4669,Floresville,90273,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
534,933,Joel Carrillo,933,5,NULL,3133,NULL,3,9427,9427,3700.00,2013-01-01,0.0,0,0,7,(405) 555-0100,(405) 555-0101,,,http://www.microsoft.com/JoelCarrillo/,Unit 18,227 Paruchuri Boulevard,90340,0xE6100000010C0DA73F4805FF41400C3EF390FE2758C0,PO Box 5546,Perssonville,90340,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
535,934,Ivan Sepulveda,934,3,NULL,3134,NULL,3,24805,24805,2205.00,2013-01-01,0.0,0,0,7,(218) 555-0100,(218) 555-0101,,,http://www.microsoft.com/IvanSepulveda/,Shop 7,548 Bures Crescent,90647,0xE6100000010C62CE7D8340DE4540C253234FED9B57C0,PO Box 8981,Siavashiville,90647,20,2013-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
536,935,Daevasree Samavedam,935,7,NULL,3135,NULL,3,13360,13360,1700.00,2013-01-01,0.0,0,0,7,(201) 555-0100,(201) 555-0101,,,http://www.microsoft.com/DaevasreeSamavedam/,Suite 25,1690 Poddar Avenue,90503,0xE6100000010C41A84187AFD9434060FD440A0ADE52C0,PO Box 495,Khalsaville,90503,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
537,936,Ludmila Smidova,936,3,NULL,3136,NULL,3,33747,33747,3900.00,2013-01-01,0.0,0,0,7,(480) 555-0100,(480) 555-0101,,,http://www.microsoft.com/LudmilaSmidova/,Unit 31,413 Wattanasin Boulevard,90248,0xE6100000010CB3B6291E17B540404C1C792032FA5BC0,PO Box 3814,Duttaville,90248,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
538,937,Manca Hrastovsek,937,6,NULL,3137,NULL,3,32267,32267,1155.00,2013-01-01,0.0,0,0,7,(205) 555-0100,(205) 555-0101,,,http://www.microsoft.com/MancaHrastovsek/,Unit 15,685 Pavel Road,90012,0xE6100000010C8CA19C6857F6404044858F2D708155C0,PO Box 6531,Bhatville,90012,8,2014-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
539,938,Anna Gyarmathi,938,3,NULL,3138,NULL,3,17329,17329,3300.00,2013-01-01,0.0,0,0,7,(252) 555-0100,(252) 555-0101,,,http://www.microsoft.com/AnnaGyarmathi/,Suite 15,809 Alva Boulevard,90250,0xE6100000010C046BE6DA61BE4140B693D27DCA2754C0,PO Box 5458,Atluriville,90250,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
540,939,Ioana Florea,939,4,NULL,3139,NULL,3,23550,23550,2000.00,2013-01-01,0.0,0,0,7,(339) 555-0100,(339) 555-0101,,,http://www.microsoft.com/IoanaFlorea/,Suite 28,999 Dumina Avenue,90414,0xE6100000010C425A08179736454030E58DDDCFBA51C0,PO Box 9905,Basturkville,90414,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
541,940,Lorin Astrom,940,6,NULL,3140,NULL,3,27543,27543,1200.00,2013-01-01,0.0,0,0,7,(210) 555-0100,(210) 555-0101,,,http://www.microsoft.com/LorinAstrom/,Shop 19,487 PrabhupÄda Lane,90327,0xE6100000010C350A4966F5A83C400630C099731A58C0,PO Box 8682,Jogiville,90327,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
542,941,Bishwa Chatterjee,941,3,NULL,3141,NULL,3,18332,18332,1700.00,2013-01-01,0.0,0,0,7,(239) 555-0100,(239) 555-0101,,,http://www.microsoft.com/BishwaChatterjee/,Unit 17,1466 Deilami Road,90087,0xE6100000010CF123C85235A53A408A647E24DB0454C0,PO Box 3160,Linnaville,90087,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
543,942,Chaayaadaevi Sonti,942,7,NULL,3142,NULL,3,29123,29123,1700.00,2013-01-01,0.0,0,0,7,(217) 555-0100,(217) 555-0101,,,http://www.microsoft.com/ChaayaadaeviSonti/,Suite 13,701 Sedlar Boulevard,90593,0xE6100000010CE8C7BA13473B4340A96510C49E8256C0,PO Box 1904,Deyville,90593,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
544,943,Drazenka Jelic,943,3,NULL,3143,NULL,3,6221,6221,2600.00,2013-01-01,0.0,0,0,7,(803) 555-0100,(803) 555-0101,,,http://www.microsoft.com/DrazenkaJelic/,Unit 23,1577 Lam Lane,90577,0xE6100000010C1EB1CC11E8E94040EE47E58123A953C0,PO Box 16,Nairville,90577,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
545,944,Ida Celma,944,3,NULL,3144,NULL,3,14931,14931,3990.00,2013-01-01,0.0,0,0,7,(319) 555-0100,(319) 555-0101,,,http://www.microsoft.com/IdaCelma/,Suite 28,893 Habibi Lane,90577,0xE6100000010C40530A15777F454022FE614B0F1F58C0,PO Box 4308,Mishraville,90577,15,2015-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
546,945,Hoc Tran,945,5,NULL,3145,NULL,3,36973,36973,1470.00,2013-01-01,0.0,0,0,7,(339) 555-0100,(339) 555-0101,,,http://www.microsoft.com/HocTran/,Shop 19,1634 Sen Street,90588,0xE6100000010C5C8FC2F528F74440E639C725B3A351C0,PO Box 6639,Henzlville,90588,20,2013-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
547,946,David safranek,946,4,NULL,3146,NULL,3,34280,34280,3990.00,2013-01-01,0.0,0,0,7,(215) 555-0100,(215) 555-0101,,,http://www.microsoft.com/Davidsafranek/,Shop 7,974 Mazzanti Avenue,90204,0xE6100000010C5095A58C6EEA4340C26D6DE179F052C0,PO Box 764,Almarazville,90204,8,2014-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
548,947,Svetlana Todorovic,947,4,NULL,3147,NULL,3,35193,35193,2800.00,2013-01-01,0.0,0,0,7,(206) 555-0100,(206) 555-0101,,,http://www.microsoft.com/SvetlanaTodorovic/,Suite 14,731 Szolosy Crescent,90468,0xE6100000010CCC85257909E346400D17B9A72B9B5EC0,PO Box 4724,Larssonville,90468,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
549,948,Richard Zahradnicek,948,4,NULL,3148,NULL,3,16893,16893,3300.00,2013-01-01,0.0,0,0,7,(314) 555-0100,(314) 555-0101,,,http://www.microsoft.com/RichardZahradnicek/,Shop 7,401 Bhowmick Avenue,90311,0xE6100000010CCF1C48CD0D464240B418E192889357C0,PO Box 4904,Mukherjeeville,90311,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
550,949,Seo-yun Paik,949,7,NULL,3149,NULL,3,17151,17151,3500.00,2013-01-01,0.0,0,0,7,(210) 555-0100,(210) 555-0101,,,http://www.microsoft.com/Seo-yunPaik/,Suite 7,493 Bjorklund Road,90259,0xE6100000010C0C0165F8F4F73C40601D6C5622DD57C0,PO Box 7997,Nantakarnville,90259,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
551,950,Emily Whittle,950,7,NULL,3150,NULL,3,16257,16257,2900.00,2013-01-01,0.0,0,0,7,(231) 555-0100,(231) 555-0101,,,http://www.microsoft.com/EmilyWhittle/,Unit 6,1108 Enestam Crescent,90330,0xE6100000010CFE1E0604843D45400609F604AECA54C0,PO Box 9824,Boseville,90330,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
552,951,Eliza Persson,951,4,NULL,3151,NULL,3,17053,17053,3300.00,2013-01-01,0.0,0,0,7,(209) 555-0100,(209) 555-0101,,,http://www.microsoft.com/ElizaPersson/,Unit 16,1520 Auzina Lane,90500,0xE6100000010C493AB99514974040CCB0F61CFD465DC0,PO Box 566,Kommineniville,90500,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
553,952,Chuan Wattanasin,952,3,NULL,3152,NULL,3,11626,11626,3200.00,2013-01-01,0.0,0,0,7,(217) 555-0100,(217) 555-0101,,,http://www.microsoft.com/ChuanWattanasin/,Suite 8,1774 Yadav Crescent,90097,0xE6100000010CAEBC3F396570444044BA449A1D3756C0,PO Box 404,Buresovaville,90097,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
554,953,Linh Dao,953,4,NULL,3153,NULL,3,21191,21191,3200.00,2013-01-01,0.0,0,0,7,(228) 555-0100,(228) 555-0101,,,http://www.microsoft.com/LinhDao/,Shop 4,1407 Kommineni Street,90147,0xE6100000010C8681F80A1C8B4040EF67C240A12F56C0,PO Box 2901,Bollingerville,90147,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
555,954,Nasrin Omidzadeh,954,4,NULL,3154,NULL,3,21161,21161,3800.00,2013-01-01,0.0,0,0,7,(239) 555-0100,(239) 555-0101,,,http://www.microsoft.com/NasrinOmidzadeh/,Suite 12,588 Cirulis Lane,90290,0xE6100000010C616D8C9DF0683E405CFBA7C06EAA55C0,PO Box 645,Mokkapativille,90290,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
556,955,Raghu Sandhu,955,3,NULL,3155,NULL,3,3700,3700,1700.00,2013-01-01,0.0,0,0,7,(240) 555-0100,(240) 555-0101,,,http://www.microsoft.com/RaghuSandhu/,Suite 22,459 Popov Lane,90305,0xE6100000010CE6852AEBEDAA43400F0BB5A6F91853C0,PO Box 2703,Paruchuriville,90305,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
557,956,Nhung Thach,956,5,NULL,3156,NULL,3,28502,28502,1800.00,2013-01-01,0.0,0,0,7,(480) 555-0100,(480) 555-0101,,,http://www.microsoft.com/NhungThach/,Suite 4,198 Benjaree Road,90211,0xE6100000010CA74D2BF50B7B4240F86DF0D4CF565BC0,PO Box 3234,Malkville,90211,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
558,957,Hee-Young Suh,957,3,NULL,3157,NULL,3,24340,24340,2200.00,2013-01-01,0.0,0,0,7,(209) 555-0100,(209) 555-0101,,,http://www.microsoft.com/Hee-YoungSuh/,Suite 23,617 Polaskova Boulevard,90414,0xE6100000010CA4A7C821E207434050E449D2B5AC5EC0,PO Box 9128,Linnaville,90414,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
559,958,Valentin Tirlea,958,6,NULL,3158,NULL,3,26769,26769,3300.00,2013-01-01,0.0,0,0,7,(210) 555-0100,(210) 555-0101,,,http://www.microsoft.com/ValentinTirlea/,Suite 23,1356 Dao Avenue,90648,0xE6100000010C9462EC29DE313A40B5B5CF74C08B58C0,PO Box 5046,Reuserville,90648,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
560,959,Dhaatri Chavva,959,3,NULL,3159,NULL,3,10059,10059,1900.00,2013-01-01,0.0,0,0,7,(207) 555-0100,(207) 555-0101,,,http://www.microsoft.com/DhaatriChavva/,Suite 4,438 Desforges Road,90686,0xE6100000010C42C81E46ADFA4540B3B27DC85B6851C0,PO Box 9877,Aguayoville,90686,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
561,960,Edgar Jogi,960,5,NULL,3160,NULL,3,3501,3501,1500.00,2013-01-01,0.0,0,0,7,(209) 555-0100,(209) 555-0101,,,http://www.microsoft.com/EdgarJogi/,Shop 6,1317 Desforges Street,90451,0xE6100000010CB2E03433E9AC404039D961A7B3EE5CC0,PO Box 8213,Shasthriville,90451,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
562,961,Rani Ganguly,961,6,NULL,3161,NULL,3,1246,1246,3600.00,2013-01-01,0.0,0,0,7,(209) 555-0100,(209) 555-0101,,,http://www.microsoft.com/RaniGanguly/,Unit 23,1552 Srbova Road,90567,0xE6100000010C5BADB8DD701D4140C46D7E0DD2505DC0,PO Box 3903,Benjareeville,90567,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
563,962,Bhagavati Vinjamuri,962,4,NULL,3162,NULL,3,11008,11008,1400.00,2013-01-01,0.0,0,0,7,(319) 555-0100,(319) 555-0101,,,http://www.microsoft.com/BhagavatiVinjamuri/,Suite 22,1774 Bohuslav Boulevard,90629,0xE6100000010CEC1516DC0FD24440D9733EE1112757C0,PO Box 2710,Ederville,90629,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
564,963,Be Trang,963,7,NULL,3163,NULL,3,36091,36091,2700.00,2013-01-01,0.0,0,0,7,(405) 555-0100,(405) 555-0101,,,http://www.microsoft.com/BeTrang/,Unit 26,33 Rezaei Boulevard,90072,0xE6100000010C0423FD9EA2EC41408117ED59F69B58C0,PO Box 5401,Gomesville,90072,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
565,964,Ingrida Zeltina,964,4,NULL,3164,NULL,3,34422,34422,2600.00,2013-01-01,0.0,0,0,7,(239) 555-0100,(239) 555-0101,,,http://www.microsoft.com/IngridaZeltina/,Suite 24,1300 Sonkar Road,90042,0xE6100000010C1F72E94E66763C40C9C04BBA778C54C0,PO Box 2777,Sokkville,90042,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
566,965,Phoung Cu,965,7,NULL,3165,NULL,3,21427,21427,3000.00,2013-01-01,0.0,0,0,7,(208) 555-0100,(208) 555-0101,,,http://www.microsoft.com/PhoungCu/,Shop 10,1380 Kalnina Crescent,90180,0xE6100000010CDA3A38D89B744640303B7AB251065DC0,PO Box 9412,Jobraniville,90180,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
567,966,Sara Walkky,966,4,NULL,3166,NULL,3,6402,6402,2100.00,2013-01-01,0.0,0,0,7,(303) 555-0100,(303) 555-0101,,,http://www.microsoft.com/SaraWalkky/,Shop 29,934 Borgen Street,90192,0xE6100000010C3A257BDF53764340FE8579EA6C405AC0,PO Box 5722,Sarmaville,90192,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
